SalesOrderLineKey,OrderDate,ShipDate,OrderTimeStamp,ProductKey,CustomerKey,GeographyKey,CanalKey,CanalVenta,PromocionKey,PromocionCodigo,Cantidad,UnitPrice,ImporteVenta,ImporteCosto,ShipAddressFull,InternalNotes,ETLLoadID
49401,2023-10-13 21:37:27,2023-10-18 18:08:27,2023-10-13 21:37:27.000,74,2174,24,5,Call Center,12,SIN_PROMO,2,201.104998,361.99,235.19,9362 Calle Central Apt 323 - Ref 049401,Nota interna orden 049401: validacion logistica 764783 prioridad A lote 3631e654,ETL-20231013-049401
49402,2025-08-13 01:58:05,2025-08-16 20:52:05,2025-08-13 01:58:05.000,76,1333,26,4,Marketplace,20,CYBER,3,212.611379,586.81,463.47,483 Calle Central Apt 665 - Ref 049402,Nota interna orden 049402: validacion logistica 171280 prioridad A lote af9f64f0,ETL-20250813-049402
49403,2023-11-19 01:04:56,2023-11-21 20:21:56,2023-11-19 01:04:56.000,31,481,4,5,Call Center,23,TEMPORADA,2,1300.232772,2392.43,1424.78,7651 Calle Central Apt 859 - Ref 049403,Nota interna orden 049403: validacion logistica 165097 prioridad C lote 9dddc358,ETL-20231119-049403
49404,2024-07-22 03:11:17,2024-07-26 22:08:17,2024-07-22 03:11:17.000,73,2296,25,4,Marketplace,14,BLACKFRIDAY,8,657.362435,4995.95,3526.62,5161 Calle Central Apt 921 - Ref 049404,Nota interna orden 049404: validacion logistica 398711 prioridad B lote 1893e397,ETL-20240722-049404
49405,2023-07-25 05:58:50,2023-07-28 12:28:50,2023-07-25 05:58:50.000,12,2344,21,2,Tienda Fisica,24,SIN_PROMO,8,770.427632,6163.42,4196.67,1316 Calle Central Apt 498 - Ref 049405,Nota interna orden 049405: validacion logistica 557097 prioridad B lote 0d62d771,ETL-20230725-049405
49406,2025-02-11 20:44:26,2025-02-21 00:42:26,2025-02-11 20:44:26.000,1,1578,10,4,Marketplace,21,LOYALTY,1,839.921948,797.93,710.15,499 Calle Central Apt 129 - Ref 049406,Nota interna orden 049406: validacion logistica 650461 prioridad B lote 3775c5b7,ETL-20250211-049406
49407,2023-06-20 02:35:00,2023-06-21 13:28:00,2023-06-20 02:35:00.000,79,1465,34,1,Online,1,SIN_PROMO,4,876.159474,3154.17,2773.34,1590 Calle Central Apt 839 - Ref 049407,Nota interna orden 049407: validacion logistica 932724 prioridad B lote 478cc9ad,ETL-20230620-049407
49408,2024-11-16 11:27:21,2024-11-18 05:28:21,2024-11-16 11:27:21.000,37,635,22,5,Call Center,10,OUTLET,8,828.633717,6430.20,4936.69,9409 Calle Central Apt 571 - Ref 049408,Nota interna orden 049408: validacion logistica 590987 prioridad A lote 3144e944,ETL-20241116-049408
49409,2025-09-05 23:14:35,2025-09-14 11:13:35,2025-09-05 23:14:35.000,40,124,6,2,Tienda Fisica,13,SIN_PROMO,5,394.200812,1773.90,1676.67,6724 Calle Central Apt 829 - Ref 049409,Nota interna orden 049409: validacion logistica 633952 prioridad C lote d1938d75,ETL-20250905-049409
49410,2023-09-16 20:46:11,2023-09-23 11:10:11,2023-09-16 20:46:11.000,54,667,9,5,Call Center,6,TEMPORADA,8,401.467875,2954.80,1852.36,1043 Calle Central Apt 6 - Ref 049410,Nota interna orden 049410: validacion logistica 645076 prioridad C lote 9c9b1d56,ETL-20230916-049410
49411,2023-12-07 14:48:46,2023-12-14 01:22:46,2023-12-07 14:48:46.000,32,1183,3,1,Online,9,LOYALTY,7,628.347018,4178.51,2882.46,7231 Calle Central Apt 228 - Ref 049411,Nota interna orden 049411: validacion logistica 586836 prioridad B lote f760cce6,ETL-20231207-049411
49412,2023-05-25 07:00:56,2023-05-31 02:39:56,2023-05-25 07:00:56.000,69,1997,12,5,Call Center,17,OUTLET,5,1162.835542,5523.47,3872.19,1098 Calle Central Apt 991 - Ref 049412,Nota interna orden 049412: validacion logistica 636895 prioridad C lote 1330d682,ETL-20230525-049412
49413,2023-09-20 19:08:54,2023-09-28 09:34:54,2023-09-20 19:08:54.000,30,967,14,5,Call Center,22,OUTLET,1,1166.027730,1049.42,773.20,210 Calle Central Apt 185 - Ref 049413,Nota interna orden 049413: validacion logistica 667652 prioridad C lote 400f7bd1,ETL-20230920-049413
49414,2024-02-22 07:50:06,2024-02-27 05:53:06,2024-02-22 07:50:06.000,52,2299,27,5,Call Center,5,OUTLET,5,787.942841,3466.95,2770.36,2569 Calle Central Apt 623 - Ref 049414,Nota interna orden 049414: validacion logistica 893040 prioridad B lote e1e41b07,ETL-20240222-049414
49415,2023-10-20 09:09:30,2023-10-28 01:23:30,2023-10-20 09:09:30.000,51,675,7,2,Tienda Fisica,19,BLACKFRIDAY,7,801.201974,5327.99,4178.40,1102 Calle Central Apt 514 - Ref 049415,Nota interna orden 049415: validacion logistica 672259 prioridad A lote 6e083563,ETL-20231020-049415
49416,2024-10-25 11:21:12,2024-10-29 05:39:12,2024-10-25 11:21:12.000,31,878,14,2,Tienda Fisica,3,CYBER,1,1386.336031,1178.39,696.48,949 Calle Central Apt 581 - Ref 049416,Nota interna orden 049416: validacion logistica 832228 prioridad C lote 97c6d1db,ETL-20241025-049416
49417,2023-02-03 18:55:17,2023-02-12 22:32:17,2023-02-03 18:55:17.000,55,717,27,5,Call Center,1,SIN_PROMO,7,279.781110,1762.62,1257.31,5167 Calle Central Apt 812 - Ref 049417,Nota interna orden 049417: validacion logistica 245748 prioridad B lote a9211fe2,ETL-20230203-049417
49418,2025-01-12 21:17:23,2025-01-16 11:52:23,2025-01-12 21:17:23.000,36,1124,3,4,Marketplace,14,BLACKFRIDAY,1,275.893416,262.10,156.54,3566 Calle Central Apt 108 - Ref 049418,Nota interna orden 049418: validacion logistica 265161 prioridad C lote eca36c31,ETL-20250112-049418
49419,2023-11-06 21:14:39,2023-11-11 07:56:39,2023-11-06 21:14:39.000,6,156,3,3,Distribuidor,13,SIN_PROMO,6,887.643798,4793.28,4815.66,5253 Calle Central Apt 846 - Ref 049419,Nota interna orden 049419: validacion logistica 689942 prioridad B lote 9fa23132,ETL-20231106-049419
49420,2023-11-10 01:50:31,2023-11-15 09:32:31,2023-11-10 01:50:31.000,6,959,1,4,Marketplace,14,BLACKFRIDAY,8,1158.461297,8804.31,5916.24,4747 Calle Central Apt 267 - Ref 049420,Nota interna orden 049420: validacion logistica 535717 prioridad A lote 87ce9a55,ETL-20231110-049420
49421,2023-07-04 05:02:45,2023-07-09 23:01:45,2023-07-04 05:02:45.000,18,2172,34,1,Online,4,LOYALTY,5,367.949571,1563.79,1411.23,646 Calle Central Apt 440 - Ref 049421,Nota interna orden 049421: validacion logistica 862829 prioridad C lote 5c894d74,ETL-20230704-049421
49422,2025-07-31 16:21:48,2025-08-02 01:48:48,2025-07-31 16:21:48.000,32,821,22,4,Marketplace,8,CYBER,6,643.798284,3862.79,2498.63,2366 Calle Central Apt 973 - Ref 049422,Nota interna orden 049422: validacion logistica 991802 prioridad C lote 67aebf92,ETL-20250731-049422
49423,2024-02-03 01:24:59,2024-02-09 12:06:59,2024-02-03 01:24:59.000,56,987,18,3,Distribuidor,22,OUTLET,7,486.347629,3063.99,2349.41,6475 Calle Central Apt 938 - Ref 049423,Nota interna orden 049423: validacion logistica 767621 prioridad B lote 69170f3d,ETL-20240203-049423
49424,2025-05-12 12:14:54,2025-05-21 15:51:54,2025-05-12 12:14:54.000,18,348,34,3,Distribuidor,2,BLACKFRIDAY,4,504.741258,1958.40,1102.79,8663 Calle Central Apt 108 - Ref 049424,Nota interna orden 049424: validacion logistica 647365 prioridad C lote 13af738f,ETL-20250512-049424
49425,2025-04-07 05:03:04,2025-04-14 05:39:04,2025-04-07 05:03:04.000,58,2075,10,1,Online,20,CYBER,3,368.153458,1016.10,710.65,9416 Calle Central Apt 691 - Ref 049425,Nota interna orden 049425: validacion logistica 886396 prioridad B lote 047b7f6d,ETL-20250407-049425
49426,2024-02-22 02:33:11,2024-03-01 02:04:11,2024-02-22 02:33:11.000,38,1694,33,5,Call Center,5,OUTLET,3,1298.951947,3429.23,2413.42,1753 Calle Central Apt 5 - Ref 049426,Nota interna orden 049426: validacion logistica 812497 prioridad C lote 28fbce00,ETL-20240222-049426
49427,2025-08-28 06:22:11,2025-09-06 14:29:11,2025-08-28 06:22:11.000,53,2487,11,1,Online,17,OUTLET,8,1116.885613,8488.33,6770.01,4274 Calle Central Apt 777 - Ref 049427,Nota interna orden 049427: validacion logistica 537604 prioridad A lote c36326b9,ETL-20250828-049427
49428,2024-12-31 06:16:49,2025-01-08 17:23:49,2024-12-31 06:16:49.000,79,1364,2,1,Online,12,SIN_PROMO,1,838.698174,754.83,695.57,7923 Calle Central Apt 671 - Ref 049428,Nota interna orden 049428: validacion logistica 902841 prioridad B lote 4f78bc52,ETL-20241231-049428
49429,2025-11-15 16:12:30,2025-11-23 07:17:30,2025-11-15 16:12:30.000,50,1152,10,2,Tienda Fisica,11,TEMPORADA,2,191.047995,370.63,298.14,8177 Calle Central Apt 444 - Ref 049429,Nota interna orden 049429: validacion logistica 782712 prioridad A lote 3f15ccb0,ETL-20251115-049429
49430,2023-03-25 23:05:18,2023-04-02 12:03:18,2023-03-25 23:05:18.000,10,1907,17,3,Distribuidor,9,LOYALTY,3,337.533318,961.97,580.93,6055 Calle Central Apt 702 - Ref 049430,Nota interna orden 049430: validacion logistica 384900 prioridad C lote 6e31c2d2,ETL-20230325-049430
49431,2024-11-12 18:44:42,2024-11-19 07:18:42,2024-11-12 18:44:42.000,52,573,16,5,Call Center,14,BLACKFRIDAY,2,994.728530,1889.98,1109.75,3342 Calle Central Apt 897 - Ref 049431,Nota interna orden 049431: validacion logistica 385822 prioridad A lote 8776e315,ETL-20241112-049431
49432,2023-06-23 04:09:33,2023-06-30 06:27:33,2023-06-23 04:09:33.000,37,1978,26,1,Online,4,LOYALTY,7,884.120029,5260.51,4162.42,8225 Calle Central Apt 138 - Ref 049432,Nota interna orden 049432: validacion logistica 949750 prioridad A lote 27c0fe8f,ETL-20230623-049432
49433,2023-09-14 06:28:24,2023-09-17 01:01:24,2023-09-14 06:28:24.000,40,1224,18,1,Online,7,BLACKFRIDAY,8,409.251388,2782.91,2609.00,3360 Calle Central Apt 403 - Ref 049433,Nota interna orden 049433: validacion logistica 855235 prioridad C lote 8cae6322,ETL-20230914-049433
49434,2024-01-31 00:16:22,2024-02-05 08:38:22,2024-01-31 00:16:22.000,55,1073,8,2,Tienda Fisica,11,TEMPORADA,7,305.504677,2074.38,1292.89,6754 Calle Central Apt 702 - Ref 049434,Nota interna orden 049434: validacion logistica 742813 prioridad A lote 82266d98,ETL-20240131-049434
49435,2025-10-21 01:29:45,2025-10-22 21:23:45,2025-10-21 01:29:45.000,8,366,1,5,Call Center,6,TEMPORADA,5,521.548579,2399.12,1795.15,3419 Calle Central Apt 893 - Ref 049435,Nota interna orden 049435: validacion logistica 368375 prioridad C lote cb335849,ETL-20251021-049435
49436,2023-02-13 00:53:49,2023-02-14 18:00:49,2023-02-13 00:53:49.000,60,468,12,4,Marketplace,19,BLACKFRIDAY,5,322.500684,1531.88,899.32,1683 Calle Central Apt 880 - Ref 049436,Nota interna orden 049436: validacion logistica 306863 prioridad B lote f6fc9798,ETL-20230213-049436
49437,2025-02-15 05:58:00,2025-02-18 22:01:00,2025-02-15 05:58:00.000,60,592,33,5,Call Center,18,TEMPORADA,2,340.850228,613.53,363.18,4877 Calle Central Apt 831 - Ref 049437,Nota interna orden 049437: validacion logistica 807395 prioridad B lote c0899e19,ETL-20250215-049437
49438,2024-09-18 04:43:04,2024-09-25 07:24:04,2024-09-18 04:43:04.000,61,1214,12,3,Distribuidor,10,OUTLET,2,712.432439,1382.12,905.58,6978 Calle Central Apt 940 - Ref 049438,Nota interna orden 049438: validacion logistica 159806 prioridad C lote 97046c57,ETL-20240918-049438
49439,2025-10-01 06:26:01,2025-10-07 07:33:01,2025-10-01 06:26:01.000,65,877,14,3,Distribuidor,6,TEMPORADA,2,425.616108,783.13,669.73,1220 Calle Central Apt 478 - Ref 049439,Nota interna orden 049439: validacion logistica 585676 prioridad C lote 9555e967,ETL-20251001-049439
49440,2024-11-29 20:50:58,2024-12-05 02:54:58,2024-11-29 20:50:58.000,42,1930,17,2,Tienda Fisica,11,TEMPORADA,8,1024.464690,7949.85,5526.99,2382 Calle Central Apt 207 - Ref 049440,Nota interna orden 049440: validacion logistica 807153 prioridad A lote 88fe8904,ETL-20241129-049440
49441,2023-06-12 06:42:40,2023-06-18 01:21:40,2023-06-12 06:42:40.000,29,1774,32,5,Call Center,5,OUTLET,4,756.525430,2662.97,2516.77,1609 Calle Central Apt 122 - Ref 049441,Nota interna orden 049441: validacion logistica 684149 prioridad C lote 8401329d,ETL-20230612-049441
49442,2025-07-31 22:55:48,2025-08-08 11:56:48,2025-07-31 22:55:48.000,49,1583,32,2,Tienda Fisica,2,BLACKFRIDAY,5,352.588245,1710.05,1175.15,4738 Calle Central Apt 900 - Ref 049442,Nota interna orden 049442: validacion logistica 840558 prioridad B lote 95665925,ETL-20250731-049442
49443,2024-01-16 15:29:02,2024-01-25 01:51:02,2024-01-16 15:29:02.000,80,170,20,2,Tienda Fisica,23,TEMPORADA,4,391.058435,1439.10,1156.63,536 Calle Central Apt 876 - Ref 049443,Nota interna orden 049443: validacion logistica 755688 prioridad B lote 01a4e772,ETL-20240116-049443
49444,2025-04-15 21:18:50,2025-04-24 17:44:50,2025-04-15 21:18:50.000,78,821,22,2,Tienda Fisica,2,BLACKFRIDAY,7,1346.499217,9142.73,4666.46,9709 Calle Central Apt 688 - Ref 049444,Nota interna orden 049444: validacion logistica 941590 prioridad B lote da0ca681,ETL-20250415-049444
49445,2024-05-09 17:23:10,2024-05-16 04:47:10,2024-05-09 17:23:10.000,5,1413,2,1,Online,8,CYBER,6,363.771214,2182.63,1690.40,2848 Calle Central Apt 908 - Ref 049445,Nota interna orden 049445: validacion logistica 248434 prioridad C lote 66e9db60,ETL-20240509-049445
49446,2025-01-25 22:35:31,2025-02-04 08:22:31,2025-01-25 22:35:31.000,69,2456,32,2,Tienda Fisica,5,OUTLET,5,1145.014032,5038.06,4078.73,5662 Calle Central Apt 762 - Ref 049446,Nota interna orden 049446: validacion logistica 221888 prioridad B lote 875ecea4,ETL-20250125-049446
49447,2024-03-29 00:00:21,2024-04-02 11:41:21,2024-03-29 00:00:21.000,39,1558,1,1,Online,24,SIN_PROMO,4,1322.565566,5290.26,2739.37,4772 Calle Central Apt 411 - Ref 049447,Nota interna orden 049447: validacion logistica 899843 prioridad C lote b87b597b,ETL-20240329-049447
49448,2023-10-14 16:38:12,2023-10-19 21:17:12,2023-10-14 16:38:12.000,7,580,31,1,Online,1,SIN_PROMO,5,1250.887747,5628.99,4020.97,7852 Calle Central Apt 781 - Ref 049448,Nota interna orden 049448: validacion logistica 675065 prioridad A lote d315d098,ETL-20231014-049448
49449,2024-02-08 15:11:31,2024-02-16 12:11:31,2024-02-08 15:11:31.000,5,655,16,5,Call Center,14,BLACKFRIDAY,1,416.885995,396.04,287.86,8667 Calle Central Apt 616 - Ref 049449,Nota interna orden 049449: validacion logistica 820342 prioridad C lote 7eb31f93,ETL-20240208-049449
49450,2023-05-14 08:08:31,2023-05-21 13:09:31,2023-05-14 08:08:31.000,76,1953,5,5,Call Center,18,TEMPORADA,7,206.513631,1301.04,1081.34,7865 Calle Central Apt 31 - Ref 049450,Nota interna orden 049450: validacion logistica 426442 prioridad C lote d5a1e3dd,ETL-20230514-049450
49451,2025-07-30 00:48:43,2025-08-04 09:58:43,2025-07-30 00:48:43.000,61,1129,19,4,Marketplace,23,TEMPORADA,7,822.749979,5298.51,3276.07,6711 Calle Central Apt 49 - Ref 049451,Nota interna orden 049451: validacion logistica 983915 prioridad A lote ab4374e3,ETL-20250730-049451
49452,2023-11-16 18:10:16,2023-11-25 12:12:16,2023-11-16 18:10:16.000,77,1004,21,3,Distribuidor,6,TEMPORADA,5,911.241602,4191.71,2527.41,5528 Calle Central Apt 644 - Ref 049452,Nota interna orden 049452: validacion logistica 809273 prioridad B lote 7d65b84d,ETL-20231116-049452
49453,2025-09-03 02:48:12,2025-09-09 04:59:12,2025-09-03 02:48:12.000,54,954,2,3,Distribuidor,11,TEMPORADA,8,313.271635,2430.99,1711.95,8698 Calle Central Apt 217 - Ref 049453,Nota interna orden 049453: validacion logistica 931367 prioridad B lote fbc91a57,ETL-20250903-049453
49454,2023-05-02 22:24:12,2023-05-04 08:39:12,2023-05-02 22:24:12.000,44,1850,8,5,Call Center,4,LOYALTY,2,1027.274723,1746.37,1367.08,1415 Calle Central Apt 567 - Ref 049454,Nota interna orden 049454: validacion logistica 568278 prioridad C lote e918da2c,ETL-20230502-049454
49455,2025-11-11 22:58:56,2025-11-19 01:31:56,2025-11-11 22:58:56.000,7,1051,9,1,Online,8,CYBER,5,1285.746511,6428.73,4284.84,106 Calle Central Apt 778 - Ref 049455,Nota interna orden 049455: validacion logistica 169766 prioridad C lote f6508f43,ETL-20251111-049455
49456,2023-08-21 05:05:52,2023-08-26 17:37:52,2023-08-21 05:05:52.000,7,1643,34,1,Online,23,TEMPORADA,2,1086.023387,1998.28,1704.78,6987 Calle Central Apt 150 - Ref 049456,Nota interna orden 049456: validacion logistica 915261 prioridad A lote a9746def,ETL-20230821-049456
49457,2025-07-03 13:55:45,2025-07-11 02:52:45,2025-07-03 13:55:45.000,25,2280,32,1,Online,7,BLACKFRIDAY,5,478.548040,2033.83,1950.49,2138 Calle Central Apt 695 - Ref 049457,Nota interna orden 049457: validacion logistica 405019 prioridad B lote 99302af6,ETL-20250703-049457
49458,2023-07-01 13:57:42,2023-07-05 06:18:42,2023-07-01 13:57:42.000,72,681,10,5,Call Center,3,CYBER,8,309.785317,2106.54,1426.22,1424 Calle Central Apt 117 - Ref 049458,Nota interna orden 049458: validacion logistica 944643 prioridad B lote 22598d64,ETL-20230701-049458
49459,2025-03-05 10:45:37,2025-03-14 10:11:37,2025-03-05 10:45:37.000,26,302,22,1,Online,9,LOYALTY,4,822.002284,3123.61,2000.11,4725 Calle Central Apt 827 - Ref 049459,Nota interna orden 049459: validacion logistica 783706 prioridad A lote 366ecf00,ETL-20250305-049459
49460,2024-10-31 23:39:23,2024-11-04 20:47:23,2024-10-31 23:39:23.000,47,863,18,2,Tienda Fisica,22,OUTLET,8,503.057983,3622.02,2685.23,9186 Calle Central Apt 378 - Ref 049460,Nota interna orden 049460: validacion logistica 667120 prioridad A lote cf7b2f17,ETL-20241031-049460
49461,2024-04-28 00:36:10,2024-04-30 15:07:10,2024-04-28 00:36:10.000,53,1172,11,2,Tienda Fisica,5,OUTLET,1,1186.423176,1044.05,805.29,4765 Calle Central Apt 576 - Ref 049461,Nota interna orden 049461: validacion logistica 412519 prioridad B lote 4bf2c2bf,ETL-20240428-049461
49462,2024-03-10 08:42:46,2024-03-15 16:04:46,2024-03-10 08:42:46.000,15,2002,16,3,Distribuidor,20,CYBER,2,1051.775385,1935.27,1577.30,6740 Calle Central Apt 351 - Ref 049462,Nota interna orden 049462: validacion logistica 508171 prioridad B lote 8720773f,ETL-20240310-049462
49463,2025-09-08 07:00:18,2025-09-13 17:08:18,2025-09-08 07:00:18.000,23,967,14,3,Distribuidor,20,CYBER,2,633.001358,1164.72,773.63,7261 Calle Central Apt 237 - Ref 049463,Nota interna orden 049463: validacion logistica 485369 prioridad C lote 99c9156c,ETL-20250908-049463
49464,2024-11-30 12:41:35,2024-12-05 03:14:35,2024-11-30 12:41:35.000,59,356,6,5,Call Center,14,BLACKFRIDAY,3,1218.942569,3473.99,2190.20,932 Calle Central Apt 484 - Ref 049464,Nota interna orden 049464: validacion logistica 585093 prioridad C lote 296df5a2,ETL-20241130-049464
49465,2023-09-25 08:00:32,2023-10-02 20:31:32,2023-09-25 08:00:32.000,38,296,10,1,Online,2,BLACKFRIDAY,4,1235.795350,4794.89,3022.46,9758 Calle Central Apt 720 - Ref 049465,Nota interna orden 049465: validacion logistica 798003 prioridad A lote ad518c57,ETL-20230925-049465
49466,2025-09-10 15:46:18,2025-09-17 15:31:18,2025-09-10 15:46:18.000,75,1759,5,4,Marketplace,20,CYBER,5,1117.397379,5140.03,3437.94,6291 Calle Central Apt 993 - Ref 049466,Nota interna orden 049466: validacion logistica 397520 prioridad A lote 46b3b189,ETL-20250910-049466
49467,2025-07-12 09:44:24,2025-07-20 02:36:24,2025-07-12 09:44:24.000,59,80,33,3,Distribuidor,18,TEMPORADA,7,1092.694932,6883.98,5139.56,7517 Calle Central Apt 491 - Ref 049467,Nota interna orden 049467: validacion logistica 355213 prioridad A lote 60a7b5d7,ETL-20250712-049467
49468,2025-06-29 05:20:32,2025-07-06 18:14:32,2025-06-29 05:20:32.000,34,1529,7,4,Marketplace,23,TEMPORADA,5,1173.847999,5399.70,4023.90,3279 Calle Central Apt 283 - Ref 049468,Nota interna orden 049468: validacion logistica 831128 prioridad C lote 91f6ff57,ETL-20250629-049468
49469,2024-05-28 19:14:35,2024-06-02 03:11:35,2024-05-28 19:14:35.000,48,1581,33,3,Distribuidor,19,BLACKFRIDAY,4,1214.920488,4616.70,2925.30,2608 Calle Central Apt 89 - Ref 049469,Nota interna orden 049469: validacion logistica 908944 prioridad A lote 7e29b3cb,ETL-20240528-049469
49470,2025-02-26 14:05:39,2025-03-01 21:57:39,2025-02-26 14:05:39.000,7,1243,5,5,Call Center,3,CYBER,1,1062.030559,902.73,844.17,7037 Calle Central Apt 89 - Ref 049470,Nota interna orden 049470: validacion logistica 620559 prioridad C lote 68544ce8,ETL-20250226-049470
49471,2023-08-29 17:37:36,2023-08-31 10:58:36,2023-08-29 17:37:36.000,32,127,23,1,Online,14,BLACKFRIDAY,4,751.890530,2857.18,1623.20,2577 Calle Central Apt 250 - Ref 049471,Nota interna orden 049471: validacion logistica 215685 prioridad A lote 604dd9ff,ETL-20230829-049471
49472,2025-02-17 19:38:26,2025-02-25 10:29:26,2025-02-17 19:38:26.000,21,1551,4,4,Marketplace,13,SIN_PROMO,7,818.505465,5156.58,4125.13,6781 Calle Central Apt 261 - Ref 049472,Nota interna orden 049472: validacion logistica 407645 prioridad A lote f94e465f,ETL-20250217-049472
49473,2023-08-05 21:06:30,2023-08-15 08:16:30,2023-08-05 21:06:30.000,27,548,14,1,Online,1,SIN_PROMO,4,21.040071,75.74,67.40,8157 Calle Central Apt 45 - Ref 049473,Nota interna orden 049473: validacion logistica 543218 prioridad C lote c0329b9d,ETL-20230805-049473
49474,2023-02-10 03:25:35,2023-02-12 10:34:35,2023-02-10 03:25:35.000,20,93,20,2,Tienda Fisica,19,BLACKFRIDAY,5,589.383753,2799.57,2002.35,2709 Calle Central Apt 188 - Ref 049474,Nota interna orden 049474: validacion logistica 282376 prioridad A lote 034d867b,ETL-20230210-049474
49475,2024-12-28 21:45:18,2025-01-06 19:07:18,2024-12-28 21:45:18.000,24,1016,6,3,Distribuidor,10,OUTLET,3,1702.164377,4953.30,2429.57,9103 Calle Central Apt 102 - Ref 049475,Nota interna orden 049475: validacion logistica 470324 prioridad A lote 74271d58,ETL-20241228-049475
49476,2025-05-21 00:19:22,2025-05-26 22:45:22,2025-05-21 00:19:22.000,78,190,30,3,Distribuidor,21,LOYALTY,8,1091.654764,8296.58,5218.01,1421 Calle Central Apt 829 - Ref 049476,Nota interna orden 049476: validacion logistica 595214 prioridad C lote b51405f5,ETL-20250521-049476
49477,2023-10-02 01:36:00,2023-10-11 20:41:00,2023-10-02 01:36:00.000,71,229,12,3,Distribuidor,13,SIN_PROMO,6,417.445140,2254.20,2217.04,9985 Calle Central Apt 140 - Ref 049477,Nota interna orden 049477: validacion logistica 648568 prioridad C lote 7093adaf,ETL-20231002-049477
49478,2024-06-08 03:11:40,2024-06-11 17:54:40,2024-06-08 03:11:40.000,33,1959,18,4,Marketplace,14,BLACKFRIDAY,7,982.042073,6530.58,4045.77,1837 Calle Central Apt 91 - Ref 049478,Nota interna orden 049478: validacion logistica 809096 prioridad B lote e58c3c82,ETL-20240608-049478
49479,2023-09-12 03:07:29,2023-09-21 16:29:29,2023-09-12 03:07:29.000,58,559,4,3,Distribuidor,4,LOYALTY,7,383.315621,2280.73,1642.16,8957 Calle Central Apt 330 - Ref 049479,Nota interna orden 049479: validacion logistica 179120 prioridad B lote 655b507f,ETL-20230912-049479
49480,2025-09-21 19:48:23,2025-09-24 07:50:23,2025-09-21 19:48:23.000,15,1964,19,4,Marketplace,19,BLACKFRIDAY,7,1320.999962,8784.65,5278.64,6070 Calle Central Apt 623 - Ref 049480,Nota interna orden 049480: validacion logistica 903449 prioridad A lote a117170d,ETL-20250921-049480
49481,2024-12-29 03:02:49,2025-01-02 20:28:49,2024-12-29 03:02:49.000,45,1376,15,2,Tienda Fisica,20,CYBER,6,1141.842536,6302.97,4275.00,5796 Calle Central Apt 212 - Ref 049481,Nota interna orden 049481: validacion logistica 836281 prioridad B lote 2683d6eb,ETL-20241229-049481
49482,2024-08-17 19:26:45,2024-08-24 20:37:45,2024-08-17 19:26:45.000,8,1337,11,2,Tienda Fisica,9,LOYALTY,7,515.117773,3425.53,2709.79,5434 Calle Central Apt 333 - Ref 049482,Nota interna orden 049482: validacion logistica 473377 prioridad A lote 02ed319c,ETL-20240817-049482
49483,2023-09-17 12:34:29,2023-09-21 13:59:29,2023-09-17 12:34:29.000,2,1406,9,3,Distribuidor,5,OUTLET,3,698.167889,1843.16,1191.06,5044 Calle Central Apt 546 - Ref 049483,Nota interna orden 049483: validacion logistica 103333 prioridad C lote 5253a98a,ETL-20230917-049483
49484,2023-04-21 14:18:17,2023-04-23 11:50:17,2023-04-21 14:18:17.000,19,1250,5,1,Online,2,BLACKFRIDAY,3,882.339286,2567.61,1777.15,5878 Calle Central Apt 334 - Ref 049484,Nota interna orden 049484: validacion logistica 761072 prioridad C lote a43bd2bb,ETL-20230421-049484
49485,2024-08-10 08:40:57,2024-08-16 12:02:57,2024-08-10 08:40:57.000,9,2182,20,3,Distribuidor,8,CYBER,5,1243.027202,6215.14,4137.04,8983 Calle Central Apt 258 - Ref 049485,Nota interna orden 049485: validacion logistica 266410 prioridad B lote 32783f9f,ETL-20240810-049485
49486,2024-04-15 17:10:09,2024-04-17 04:19:09,2024-04-15 17:10:09.000,26,432,29,5,Call Center,22,OUTLET,1,834.150528,750.74,504.08,5932 Calle Central Apt 345 - Ref 049486,Nota interna orden 049486: validacion logistica 567870 prioridad B lote 8f22d339,ETL-20240415-049486
49487,2023-06-18 02:23:45,2023-06-25 13:33:45,2023-06-18 02:23:45.000,63,1321,17,5,Call Center,6,TEMPORADA,4,1145.288401,4214.66,3215.04,3856 Calle Central Apt 33 - Ref 049487,Nota interna orden 049487: validacion logistica 902554 prioridad A lote 45be0611,ETL-20230618-049487
49488,2024-06-06 22:12:27,2024-06-16 02:42:27,2024-06-06 22:12:27.000,21,1094,21,5,Call Center,20,CYBER,6,874.601145,4827.80,3273.79,9144 Calle Central Apt 608 - Ref 049488,Nota interna orden 049488: validacion logistica 325778 prioridad C lote fbd4fcf4,ETL-20240606-049488
49489,2023-02-16 10:48:01,2023-02-25 23:45:01,2023-02-16 10:48:01.000,26,2371,14,1,Online,16,LOYALTY,2,703.637351,1336.91,983.95,8667 Calle Central Apt 103 - Ref 049489,Nota interna orden 049489: validacion logistica 807429 prioridad B lote 8a1426da,ETL-20230216-049489
49490,2024-08-03 17:28:36,2024-08-11 08:14:36,2024-08-03 17:28:36.000,39,1022,14,3,Distribuidor,9,LOYALTY,7,1228.726497,8171.03,4967.17,5827 Calle Central Apt 402 - Ref 049490,Nota interna orden 049490: validacion logistica 375575 prioridad C lote 35a57635,ETL-20240803-049490
