CustomerKey,CustomerName,CustomerSegment,GeographyKey,EmailDomain,BirthYear
1375,Laura Morales 1375,Pyme,19,cliente.co,1999
1376,Juan Ramirez 1376,Pyme,15,cliente.co,1966
1377,Juan Torres 1377,Corporativo,26,empresa.com,1964
1378,Pedro Lopez 1378,Gobierno,28,outlook.com,1973
1379,Daniela Vargas 1379,Pyme,31,outlook.com,1987
1380,Miguel Diaz 1380,Educacion,3,outlook.com,1987
1381,Camila Vargas 1381,Educacion,5,empresa.com,1997
1382,Pedro Diaz 1382,Pyme,12,contoso.com,1986
1383,Carlos Lopez 1383,Corporativo,33,empresa.com,2001
1384,Valentina Martinez 1384,Corporativo,24,empresa.com,1966
1385,Pedro Rodriguez 1385,Retail,32,outlook.com,1961
1386,Carlos Sanchez 1386,Retail,26,gmail.com,1980
1387,Carlos Rojas 1387,Educacion,4,cliente.co,1970
1388,Camila Garcia 1388,Corporativo,26,fabrikam.com,2000
1389,Miguel Ramirez 1389,Corporativo,8,cliente.co,1989
1390,Laura Sanchez 1390,Retail,25,gmail.com,1979
1391,Miguel Torres 1391,Retail,24,empresa.com,1972
1392,Carlos Lopez 1392,Retail,18,fabrikam.com,1969
1393,Carlos Ramirez 1393,Pyme,9,contoso.com,1991
1394,Daniela Rojas 1394,Retail,27,gmail.com,2003
1395,Pedro Garcia 1395,Retail,21,cliente.co,1977
1396,Isabella Vargas 1396,Gobierno,15,fabrikam.com,1998
1397,Felipe Torres 1397,Educacion,34,outlook.com,1978
1398,Camila Torres 1398,Pyme,1,outlook.com,1994
1399,Jorge Garcia 1399,Educacion,34,contoso.com,1993
1400,Ana Gomez 1400,Pyme,29,fabrikam.com,1966
1401,Daniela Rojas 1401,Corporativo,2,fabrikam.com,1961
1402,Laura Castro 1402,Corporativo,16,cliente.co,1974
1403,Diego Gomez 1403,Corporativo,24,gmail.com,1995
1404,Felipe Morales 1404,Gobierno,27,fabrikam.com,1972
1405,Camila Sanchez 1405,Pyme,34,empresa.com,1993
1406,Isabella Diaz 1406,Educacion,9,contoso.com,1975
1407,Carlos Diaz 1407,Corporativo,10,outlook.com,1994
1408,Carlos Gomez 1408,Corporativo,28,contoso.com,1977
1409,Miguel Perez 1409,Pyme,5,empresa.com,1963
1410,Maria Torres 1410,Pyme,22,gmail.com,1974
1411,Maria Garcia 1411,Educacion,24,gmail.com,2002
1412,Camila Ramirez 1412,Retail,5,cliente.co,1962
1413,Carlos Lopez 1413,Retail,2,empresa.com,1965
1414,Sofia Torres 1414,Pyme,23,gmail.com,1988
1415,Daniela Garcia 1415,Gobierno,20,empresa.com,1971
1416,Pedro Rojas 1416,Retail,1,contoso.com,1982
1417,Juan Martinez 1417,Gobierno,20,empresa.com,1986
1418,Felipe Ramirez 1418,Gobierno,8,cliente.co,1999
1419,Laura Vargas 1419,Gobierno,33,empresa.com,1988
1420,Jorge Rodriguez 1420,Educacion,17,fabrikam.com,1964
1421,Daniela Rojas 1421,Corporativo,2,contoso.com,1991
1422,Maria Torres 1422,Corporativo,8,outlook.com,1979
1423,Ana Martinez 1423,Retail,20,cliente.co,1977
1424,Felipe Perez 1424,Corporativo,23,outlook.com,1993
1425,Diego Martinez 1425,Gobierno,16,outlook.com,1964
1426,Jorge Diaz 1426,Educacion,4,empresa.com,2002
1427,Miguel Garcia 1427,Gobierno,22,fabrikam.com,2003
1428,Felipe Rojas 1428,Educacion,10,cliente.co,1988
1429,Valentina Rojas 1429,Educacion,27,gmail.com,1984
1430,Felipe Gomez 1430,Retail,19,gmail.com,1998
1431,Isabella Martinez 1431,Gobierno,34,contoso.com,1980
1432,Diego Lopez 1432,Pyme,15,cliente.co,1999
1433,Camila Gomez 1433,Educacion,34,empresa.com,1999
1434,Diego Torres 1434,Pyme,10,cliente.co,1970
1435,Felipe Lopez 1435,Pyme,13,contoso.com,1992
1436,Isabella Martinez 1436,Pyme,16,outlook.com,1971
1437,Andres Torres 1437,Pyme,24,cliente.co,1985
1438,Jorge Gomez 1438,Corporativo,29,empresa.com,2000
1439,Andres Perez 1439,Corporativo,20,contoso.com,1968
1440,Jorge Castro 1440,Retail,19,fabrikam.com,1971
1441,Diego Rodriguez 1441,Gobierno,27,empresa.com,1981
1442,Miguel Perez 1442,Educacion,19,outlook.com,1960
1443,Camila Rodriguez 1443,Retail,34,empresa.com,1976
1444,Daniela Vargas 1444,Gobierno,18,contoso.com,1997
1445,Ana Gomez 1445,Corporativo,16,gmail.com,1965
1446,Sofia Diaz 1446,Corporativo,21,fabrikam.com,1970
1447,Ana Torres 1447,Pyme,4,fabrikam.com,1962
1448,Andres Sanchez 1448,Educacion,23,cliente.co,1984
1449,Jorge Martinez 1449,Educacion,24,cliente.co,1983
1450,Carlos Morales 1450,Retail,3,cliente.co,1995
1451,Sofia Vargas 1451,Gobierno,25,fabrikam.com,1984
1452,Sofia Rodriguez 1452,Pyme,34,cliente.co,1979
1453,Sofia Morales 1453,Educacion,14,gmail.com,1974
1454,Andres Lopez 1454,Pyme,21,cliente.co,1996
1455,Valentina Torres 1455,Corporativo,11,contoso.com,1979
1456,Carlos Garcia 1456,Educacion,9,outlook.com,2002
1457,Maria Martinez 1457,Educacion,22,empresa.com,1982
1458,Camila Vargas 1458,Educacion,6,gmail.com,1983
1459,Andres Morales 1459,Corporativo,27,fabrikam.com,1994
1460,Laura Castro 1460,Gobierno,9,fabrikam.com,1968
1461,Jorge Sanchez 1461,Gobierno,18,outlook.com,1980
1462,Felipe Ramirez 1462,Corporativo,31,contoso.com,1977
1463,Valentina Martinez 1463,Pyme,10,cliente.co,1980
1464,Felipe Perez 1464,Retail,14,gmail.com,1995
1465,Jorge Lopez 1465,Gobierno,34,fabrikam.com,1990
1466,Carlos Garcia 1466,Pyme,21,contoso.com,1961
1467,Jorge Ramirez 1467,Gobierno,14,outlook.com,1990
1468,Felipe Rodriguez 1468,Corporativo,23,fabrikam.com,1998
1469,Camila Rojas 1469,Pyme,7,gmail.com,1996
1470,Andres Castro 1470,Corporativo,11,gmail.com,1991
1471,Maria Lopez 1471,Retail,31,outlook.com,1973
1472,Camila Vargas 1472,Educacion,22,fabrikam.com,1970
1473,Maria Torres 1473,Corporativo,29,fabrikam.com,1982
1474,Isabella Castro 1474,Corporativo,1,cliente.co,1977
1475,Daniela Lopez 1475,Gobierno,3,cliente.co,1991
1476,Jorge Rojas 1476,Educacion,5,contoso.com,1997
1477,Isabella Rodriguez 1477,Corporativo,1,contoso.com,1991
1478,Diego Vargas 1478,Educacion,24,cliente.co,1967
1479,Juan Morales 1479,Retail,3,empresa.com,2001
1480,Ana Vargas 1480,Pyme,10,contoso.com,1963
1481,Felipe Morales 1481,Corporativo,27,cliente.co,1988
1482,Diego Castro 1482,Educacion,18,empresa.com,1969
1483,Ana Morales 1483,Retail,20,empresa.com,1966
1484,Laura Diaz 1484,Educacion,11,cliente.co,1973
1485,Felipe Rodriguez 1485,Corporativo,24,cliente.co,1967
1486,Pedro Morales 1486,Corporativo,13,empresa.com,1988
1487,Pedro Rodriguez 1487,Corporativo,15,gmail.com,2002
1488,Miguel Gomez 1488,Corporativo,25,fabrikam.com,1979
1489,Juan Gomez 1489,Gobierno,29,empresa.com,1987
1490,Jorge Garcia 1490,Retail,11,empresa.com,1974
1491,Valentina Rojas 1491,Gobierno,11,outlook.com,1995
1492,Isabella Martinez 1492,Corporativo,30,contoso.com,1980
1493,Isabella Morales 1493,Gobierno,1,contoso.com,2002
1494,Miguel Ramirez 1494,Pyme,23,cliente.co,1961
1495,Andres Lopez 1495,Educacion,34,contoso.com,1966
1496,Andres Perez 1496,Retail,23,contoso.com,1974
1497,Laura Lopez 1497,Gobierno,11,empresa.com,2000
1498,Daniela Castro 1498,Pyme,29,fabrikam.com,1969
1499,Carlos Diaz 1499,Educacion,6,fabrikam.com,2001
1500,Andres Martinez 1500,Pyme,25,contoso.com,1987
1501,Maria Sanchez 1501,Corporativo,1,outlook.com,1975
1502,Diego Martinez 1502,Corporativo,9,empresa.com,1999
1503,Felipe Morales 1503,Gobierno,21,fabrikam.com,1998
1504,Sofia Vargas 1504,Educacion,1,contoso.com,1982
1505,Laura Morales 1505,Gobierno,12,outlook.com,1966
1506,Juan Vargas 1506,Retail,34,outlook.com,1980
1507,Maria Diaz 1507,Pyme,1,cliente.co,1969
1508,Felipe Sanchez 1508,Pyme,9,fabrikam.com,1984
1509,Pedro Perez 1509,Corporativo,1,outlook.com,1982
1510,Isabella Perez 1510,Pyme,9,empresa.com,1986
1511,Camila Castro 1511,Retail,7,outlook.com,1989
1512,Maria Martinez 1512,Gobierno,11,cliente.co,1964
1513,Daniela Rojas 1513,Gobierno,30,contoso.com,1993
1514,Felipe Sanchez 1514,Pyme,8,empresa.com,1987
1515,Miguel Morales 1515,Educacion,24,gmail.com,1994
1516,Miguel Ramirez 1516,Gobierno,14,gmail.com,1975
1517,Valentina Diaz 1517,Educacion,18,fabrikam.com,2001
1518,Pedro Sanchez 1518,Corporativo,17,contoso.com,2003
1519,Camila Gomez 1519,Educacion,27,outlook.com,1977
1520,Diego Diaz 1520,Educacion,4,contoso.com,1966
1521,Carlos Vargas 1521,Pyme,14,fabrikam.com,1990
1522,Valentina Morales 1522,Pyme,16,gmail.com,1969
1523,Camila Rojas 1523,Gobierno,27,gmail.com,1993
1524,Camila Torres 1524,Gobierno,8,gmail.com,1972
1525,Andres Castro 1525,Educacion,6,fabrikam.com,1995
1526,Andres Sanchez 1526,Educacion,10,outlook.com,1985
1527,Felipe Rojas 1527,Gobierno,22,empresa.com,1974
1528,Juan Sanchez 1528,Corporativo,24,outlook.com,1960
1529,Isabella Ramirez 1529,Educacion,7,contoso.com,1992
1530,Laura Castro 1530,Retail,22,fabrikam.com,1989
1531,Juan Diaz 1531,Gobierno,13,empresa.com,1964
1532,Daniela Martinez 1532,Retail,4,outlook.com,1970
1533,Pedro Lopez 1533,Corporativo,20,fabrikam.com,1961
1534,Miguel Rojas 1534,Corporativo,3,empresa.com,1967
1535,Isabella Rodriguez 1535,Retail,21,fabrikam.com,1993
1536,Isabella Lopez 1536,Educacion,9,fabrikam.com,1986
1537,Laura Martinez 1537,Pyme,18,contoso.com,1966
1538,Isabella Rodriguez 1538,Retail,18,outlook.com,1978
1539,Laura Lopez 1539,Retail,5,gmail.com,1980
1540,Sofia Sanchez 1540,Corporativo,31,empresa.com,1996
1541,Pedro Vargas 1541,Retail,18,gmail.com,1968
1542,Sofia Morales 1542,Educacion,7,empresa.com,1987
1543,Isabella Gomez 1543,Gobierno,32,cliente.co,1992
1544,Daniela Ramirez 1544,Pyme,28,cliente.co,1995
1545,Juan Perez 1545,Corporativo,34,gmail.com,1968
1546,Sofia Torres 1546,Retail,29,cliente.co,1985
1547,Jorge Gomez 1547,Pyme,34,cliente.co,1989
1548,Carlos Ramirez 1548,Pyme,9,empresa.com,1979
1549,Andres Morales 1549,Retail,27,cliente.co,1997
1550,Carlos Lopez 1550,Educacion,29,fabrikam.com,1973
1551,Maria Garcia 1551,Educacion,4,outlook.com,1996
1552,Sofia Vargas 1552,Gobierno,21,cliente.co,1991
1553,Sofia Torres 1553,Gobierno,3,cliente.co,1999
1554,Sofia Torres 1554,Corporativo,6,empresa.com,1986
1555,Pedro Torres 1555,Corporativo,15,cliente.co,1997
1556,Juan Perez 1556,Corporativo,6,gmail.com,1966
1557,Jorge Torres 1557,Retail,34,empresa.com,1991
1558,Camila Sanchez 1558,Educacion,1,outlook.com,1986
1559,Jorge Diaz 1559,Pyme,17,fabrikam.com,1991
1560,Laura Rodriguez 1560,Gobierno,5,outlook.com,2002
1561,Sofia Perez 1561,Retail,6,empresa.com,1962
1562,Ana Torres 1562,Corporativo,3,cliente.co,1985
1563,Ana Vargas 1563,Pyme,26,contoso.com,1976
1564,Camila Garcia 1564,Pyme,30,cliente.co,1998
1565,Camila Ramirez 1565,Corporativo,19,fabrikam.com,1986
1566,Daniela Castro 1566,Educacion,30,fabrikam.com,1984
1567,Diego Vargas 1567,Corporativo,26,fabrikam.com,1995
1568,Camila Ramirez 1568,Pyme,17,outlook.com,1989
1569,Carlos Martinez 1569,Corporativo,2,empresa.com,1977
1570,Laura Torres 1570,Pyme,31,outlook.com,1962
1571,Juan Sanchez 1571,Pyme,5,cliente.co,1986
1572,Maria Vargas 1572,Gobierno,18,cliente.co,1989
1573,Valentina Rojas 1573,Pyme,15,cliente.co,1991
1574,Pedro Rojas 1574,Corporativo,1,contoso.com,1994
1575,Maria Rodriguez 1575,Corporativo,13,empresa.com,2003
1576,Juan Gomez 1576,Corporativo,29,empresa.com,1977
1577,Andres Gomez 1577,Pyme,17,fabrikam.com,1982
1578,Sofia Lopez 1578,Educacion,10,fabrikam.com,1993
1579,Sofia Garcia 1579,Gobierno,6,outlook.com,1990
1580,Daniela Castro 1580,Gobierno,28,empresa.com,2003
1581,Maria Torres 1581,Educacion,33,contoso.com,2003
1582,Diego Perez 1582,Retail,2,outlook.com,1962
1583,Maria Sanchez 1583,Pyme,32,cliente.co,1978
1584,Diego Martinez 1584,Retail,29,cliente.co,1972
1585,Juan Martinez 1585,Corporativo,19,outlook.com,1973
1586,Andres Ramirez 1586,Corporativo,8,gmail.com,1997
1587,Felipe Sanchez 1587,Pyme,33,contoso.com,2002
1588,Isabella Sanchez 1588,Corporativo,27,outlook.com,1974
1589,Felipe Morales 1589,Gobierno,18,fabrikam.com,1967
1590,Ana Ramirez 1590,Corporativo,17,gmail.com,1989
1591,Pedro Martinez 1591,Pyme,9,contoso.com,2003
1592,Juan Garcia 1592,Corporativo,1,contoso.com,1973
1593,Felipe Garcia 1593,Corporativo,3,fabrikam.com,1962
1594,Ana Vargas 1594,Gobierno,11,contoso.com,2003
1595,Diego Rodriguez 1595,Gobierno,19,empresa.com,1984
1596,Pedro Torres 1596,Gobierno,15,gmail.com,1964
1597,Maria Sanchez 1597,Educacion,20,cliente.co,1969
1598,Camila Morales 1598,Educacion,1,outlook.com,1987
1599,Andres Torres 1599,Educacion,17,cliente.co,2002
1600,Laura Diaz 1600,Retail,21,outlook.com,1997
1601,Maria Perez 1601,Corporativo,7,fabrikam.com,1983
1602,Valentina Perez 1602,Educacion,17,cliente.co,1965
1603,Laura Morales 1603,Gobierno,15,outlook.com,1971
1604,Diego Lopez 1604,Pyme,32,contoso.com,2000
1605,Juan Ramirez 1605,Retail,24,fabrikam.com,1986
1606,Laura Morales 1606,Gobierno,28,empresa.com,1970
1607,Sofia Sanchez 1607,Retail,33,fabrikam.com,1969
1608,Sofia Martinez 1608,Pyme,15,fabrikam.com,2002
1609,Maria Vargas 1609,Corporativo,24,fabrikam.com,1969
1610,Felipe Torres 1610,Gobierno,8,contoso.com,1975
1611,Camila Rojas 1611,Pyme,2,empresa.com,1991
1612,Miguel Sanchez 1612,Educacion,23,cliente.co,1970
1613,Laura Vargas 1613,Retail,31,gmail.com,1963
1614,Carlos Martinez 1614,Corporativo,2,gmail.com,1983
1615,Maria Sanchez 1615,Pyme,3,empresa.com,1989
1616,Camila Perez 1616,Gobierno,34,gmail.com,2001
1617,Andres Sanchez 1617,Pyme,6,fabrikam.com,1970
1618,Laura Rojas 1618,Educacion,21,gmail.com,1971
1619,Carlos Morales 1619,Retail,20,cliente.co,1960
1620,Isabella Lopez 1620,Educacion,2,cliente.co,1985
1621,Carlos Perez 1621,Retail,23,gmail.com,1976
1622,Pedro Gomez 1622,Pyme,15,outlook.com,2000
1623,Felipe Martinez 1623,Retail,21,cliente.co,1974
1624,Valentina Castro 1624,Retail,4,cliente.co,2003
1625,Miguel Lopez 1625,Gobierno,9,gmail.com,1977
1626,Andres Torres 1626,Retail,17,cliente.co,1996
1627,Carlos Perez 1627,Corporativo,33,cliente.co,1975
1628,Andres Perez 1628,Retail,30,contoso.com,1981
1629,Juan Garcia 1629,Gobierno,13,fabrikam.com,1976
1630,Daniela Torres 1630,Corporativo,32,contoso.com,1989
1631,Sofia Torres 1631,Corporativo,11,fabrikam.com,1970
1632,Diego Garcia 1632,Corporativo,17,gmail.com,1972
1633,Laura Rodriguez 1633,Corporativo,33,fabrikam.com,1970
1634,Sofia Lopez 1634,Pyme,33,outlook.com,1989
1635,Jorge Ramirez 1635,Educacion,12,contoso.com,1976
1636,Miguel Torres 1636,Corporativo,5,fabrikam.com,1963
1637,Sofia Rojas 1637,Pyme,11,contoso.com,1988
1638,Pedro Torres 1638,Corporativo,27,outlook.com,1982
1639,Jorge Perez 1639,Corporativo,29,contoso.com,1960
1640,Felipe Ramirez 1640,Retail,17,gmail.com,1995
1641,Felipe Rodriguez 1641,Educacion,30,gmail.com,1966
1642,Diego Ramirez 1642,Retail,27,fabrikam.com,1995
1643,Camila Lopez 1643,Pyme,34,empresa.com,1977
1644,Valentina Vargas 1644,Educacion,7,outlook.com,1987
1645,Laura Perez 1645,Gobierno,33,empresa.com,1969
1646,Felipe Lopez 1646,Retail,26,outlook.com,1975
1647,Sofia Vargas 1647,Gobierno,14,gmail.com,1981
1648,Isabella Garcia 1648,Educacion,5,outlook.com,1986
1649,Felipe Garcia 1649,Retail,5,contoso.com,1982
1650,Andres Rojas 1650,Retail,25,empresa.com,1977
1651,Carlos Diaz 1651,Educacion,12,outlook.com,1964
1652,Isabella Ramirez 1652,Retail,14,contoso.com,1995
1653,Juan Sanchez 1653,Educacion,16,fabrikam.com,1970
1654,Sofia Torres 1654,Corporativo,33,outlook.com,1998
1655,Daniela Castro 1655,Gobierno,8,cliente.co,1982
1656,Jorge Diaz 1656,Educacion,10,gmail.com,2002
1657,Pedro Vargas 1657,Corporativo,9,outlook.com,1996
1658,Diego Garcia 1658,Retail,6,contoso.com,1980
1659,Jorge Vargas 1659,Educacion,2,empresa.com,1975
1660,Isabella Rojas 1660,Pyme,18,empresa.com,1967
1661,Laura Vargas 1661,Retail,7,contoso.com,2000
1662,Andres Ramirez 1662,Gobierno,3,fabrikam.com,1967
1663,Diego Rodriguez 1663,Educacion,6,empresa.com,1989
1664,Juan Martinez 1664,Corporativo,6,empresa.com,1995
1665,Felipe Martinez 1665,Corporativo,21,empresa.com,1997
1666,Sofia Rodriguez 1666,Pyme,8,gmail.com,2001
1667,Valentina Garcia 1667,Educacion,23,gmail.com,1964
1668,Jorge Sanchez 1668,Educacion,30,gmail.com,1960
1669,Juan Sanchez 1669,Gobierno,17,outlook.com,1961
1670,Laura Lopez 1670,Retail,13,fabrikam.com,1966
1671,Jorge Garcia 1671,Pyme,3,contoso.com,1996
1672,Jorge Vargas 1672,Gobierno,15,gmail.com,1991
1673,Juan Castro 1673,Retail,34,fabrikam.com,1992
1674,Maria Torres 1674,Gobierno,30,fabrikam.com,1990
1675,Isabella Rojas 1675,Retail,5,fabrikam.com,1987
1676,Pedro Rodriguez 1676,Pyme,10,gmail.com,1974
1677,Diego Rodriguez 1677,Gobierno,11,outlook.com,2003
1678,Valentina Rojas 1678,Gobierno,19,fabrikam.com,1976
1679,Maria Garcia 1679,Pyme,12,empresa.com,1996
1680,Juan Gomez 1680,Gobierno,2,outlook.com,1978
1681,Pedro Torres 1681,Gobierno,7,outlook.com,1995
1682,Isabella Lopez 1682,Educacion,25,fabrikam.com,1970
1683,Andres Perez 1683,Gobierno,25,empresa.com,1993
1684,Diego Morales 1684,Pyme,8,contoso.com,1976
1685,Ana Lopez 1685,Educacion,26,gmail.com,1964
1686,Valentina Rodriguez 1686,Gobierno,4,empresa.com,2002
1687,Daniela Martinez 1687,Corporativo,34,fabrikam.com,1978
1688,Ana Lopez 1688,Gobierno,23,contoso.com,1963
1689,Felipe Ramirez 1689,Gobierno,14,contoso.com,1969
1690,Carlos Sanchez 1690,Gobierno,34,contoso.com,1967
1691,Sofia Gomez 1691,Gobierno,32,empresa.com,1964
1692,Sofia Gomez 1692,Corporativo,29,fabrikam.com,1977
1693,Daniela Garcia 1693,Gobierno,7,contoso.com,1973
1694,Valentina Castro 1694,Retail,33,fabrikam.com,1970
1695,Andres Garcia 1695,Gobierno,25,gmail.com,1963
1696,Sofia Lopez 1696,Retail,27,contoso.com,1993
1697,Daniela Martinez 1697,Corporativo,25,cliente.co,1961
1698,Camila Garcia 1698,Gobierno,19,contoso.com,1997
1699,Felipe Rodriguez 1699,Retail,1,outlook.com,1964
1700,Pedro Morales 1700,Gobierno,18,empresa.com,1969
1701,Camila Martinez 1701,Retail,14,gmail.com,1994
1702,Daniela Sanchez 1702,Gobierno,5,empresa.com,2002
1703,Jorge Ramirez 1703,Retail,6,gmail.com,1976
1704,Ana Rodriguez 1704,Corporativo,8,gmail.com,1983
1705,Daniela Gomez 1705,Gobierno,30,outlook.com,1987
1706,Juan Gomez 1706,Retail,33,outlook.com,1979
1707,Diego Torres 1707,Pyme,19,empresa.com,1976
1708,Ana Gomez 1708,Corporativo,10,cliente.co,1980
1709,Andres Garcia 1709,Gobierno,16,empresa.com,1992
1710,Laura Ramirez 1710,Corporativo,29,outlook.com,1993
1711,Ana Garcia 1711,Pyme,6,cliente.co,1962
1712,Ana Diaz 1712,Gobierno,33,contoso.com,1998
1713,Camila Sanchez 1713,Pyme,5,empresa.com,1963
1714,Miguel Torres 1714,Gobierno,15,contoso.com,1996
1715,Jorge Rodriguez 1715,Educacion,33,fabrikam.com,1975
1716,Laura Morales 1716,Retail,28,cliente.co,1987
1717,Camila Rodriguez 1717,Educacion,20,cliente.co,1965
1718,Andres Martinez 1718,Retail,21,contoso.com,1980
1719,Carlos Perez 1719,Retail,31,contoso.com,1986
1720,Miguel Perez 1720,Corporativo,34,fabrikam.com,1986
1721,Camila Perez 1721,Pyme,28,contoso.com,1975
1722,Miguel Rodriguez 1722,Retail,26,fabrikam.com,1966
1723,Ana Perez 1723,Gobierno,23,gmail.com,1987
1724,Pedro Castro 1724,Pyme,6,outlook.com,1986
1725,Ana Ramirez 1725,Gobierno,25,fabrikam.com,1962
1726,Isabella Diaz 1726,Pyme,10,contoso.com,2000
1727,Isabella Torres 1727,Corporativo,7,empresa.com,1964
1728,Sofia Vargas 1728,Retail,4,cliente.co,1975
1729,Isabella Lopez 1729,Pyme,2,empresa.com,1972
1730,Pedro Castro 1730,Retail,8,gmail.com,1992
1731,Ana Perez 1731,Corporativo,31,cliente.co,1982
1732,Laura Lopez 1732,Gobierno,16,cliente.co,1993
1733,Valentina Rojas 1733,Retail,12,empresa.com,1975
1734,Juan Perez 1734,Retail,11,contoso.com,2002
1735,Camila Ramirez 1735,Corporativo,4,empresa.com,1982
1736,Camila Rojas 1736,Gobierno,11,outlook.com,1967
1737,Daniela Diaz 1737,Pyme,20,outlook.com,2001
1738,Isabella Morales 1738,Corporativo,17,contoso.com,1964
1739,Diego Lopez 1739,Retail,14,cliente.co,1995
1740,Daniela Rojas 1740,Retail,6,gmail.com,1984
1741,Juan Sanchez 1741,Pyme,25,empresa.com,1969
1742,Juan Torres 1742,Gobierno,24,cliente.co,1978
1743,Valentina Morales 1743,Gobierno,26,contoso.com,1980
1744,Diego Vargas 1744,Educacion,32,fabrikam.com,1986
1745,Felipe Perez 1745,Pyme,19,outlook.com,1963
1746,Valentina Perez 1746,Pyme,24,gmail.com,1992
1747,Andres Morales 1747,Educacion,7,outlook.com,1979
1748,Jorge Garcia 1748,Pyme,16,gmail.com,2000
1749,Andres Morales 1749,Educacion,30,fabrikam.com,1988
1750,Felipe Martinez 1750,Retail,23,cliente.co,1965
1751,Pedro Rodriguez 1751,Educacion,5,gmail.com,1991
1752,Sofia Castro 1752,Pyme,8,outlook.com,1969
1753,Camila Diaz 1753,Educacion,7,cliente.co,1995
1754,Ana Morales 1754,Educacion,10,gmail.com,1991
1755,Diego Gomez 1755,Educacion,24,empresa.com,1991
1756,Felipe Rodriguez 1756,Corporativo,14,cliente.co,1981
1757,Juan Rojas 1757,Corporativo,28,outlook.com,1982
1758,Daniela Garcia 1758,Gobierno,25,cliente.co,1976
1759,Sofia Lopez 1759,Educacion,5,outlook.com,1983
1760,Carlos Morales 1760,Pyme,32,fabrikam.com,1978
1761,Camila Torres 1761,Gobierno,6,contoso.com,1994
1762,Maria Gomez 1762,Pyme,17,gmail.com,1980
1763,Felipe Sanchez 1763,Gobierno,20,cliente.co,1977
1764,Pedro Torres 1764,Gobierno,6,cliente.co,1995
1765,Laura Castro 1765,Educacion,5,outlook.com,1967
1766,Felipe Rodriguez 1766,Pyme,1,gmail.com,1964
1767,Isabella Rodriguez 1767,Retail,13,gmail.com,1991
1768,Sofia Castro 1768,Pyme,33,outlook.com,2002
1769,Pedro Martinez 1769,Gobierno,20,outlook.com,1964
1770,Maria Sanchez 1770,Gobierno,21,contoso.com,1976
1771,Daniela Gomez 1771,Retail,16,cliente.co,1993
1772,Andres Garcia 1772,Retail,5,contoso.com,1995
1773,Valentina Perez 1773,Gobierno,7,contoso.com,1981
1774,Isabella Castro 1774,Pyme,32,fabrikam.com,1993
1775,Ana Ramirez 1775,Retail,33,gmail.com,1985
1776,Valentina Martinez 1776,Retail,18,outlook.com,1998
1777,Pedro Castro 1777,Retail,6,empresa.com,1981
1778,Pedro Vargas 1778,Gobierno,15,fabrikam.com,2000
1779,Juan Vargas 1779,Pyme,5,gmail.com,1988
1780,Pedro Rodriguez 1780,Retail,32,fabrikam.com,2000
1781,Valentina Vargas 1781,Gobierno,28,gmail.com,1994
1782,Valentina Rojas 1782,Educacion,22,contoso.com,1982
1783,Laura Lopez 1783,Gobierno,4,gmail.com,1964
1784,Laura Torres 1784,Corporativo,10,gmail.com,1961
1785,Felipe Morales 1785,Educacion,22,cliente.co,1984
1786,Felipe Martinez 1786,Corporativo,2,empresa.com,1988
1787,Ana Vargas 1787,Corporativo,34,outlook.com,1988
1788,Miguel Gomez 1788,Educacion,12,outlook.com,1982
1789,Carlos Rodriguez 1789,Gobierno,16,outlook.com,2001
1790,Felipe Garcia 1790,Gobierno,21,gmail.com,1973
1791,Pedro Perez 1791,Gobierno,7,outlook.com,1984
1792,Felipe Castro 1792,Gobierno,16,contoso.com,2003
1793,Maria Lopez 1793,Corporativo,4,cliente.co,1997
1794,Carlos Vargas 1794,Retail,6,contoso.com,2002
1795,Andres Diaz 1795,Educacion,24,empresa.com,1997
1796,Camila Sanchez 1796,Educacion,30,empresa.com,1975
1797,Laura Rojas 1797,Retail,12,empresa.com,1998
1798,Diego Torres 1798,Gobierno,7,gmail.com,1979
1799,Pedro Gomez 1799,Retail,16,gmail.com,1982
1800,Laura Martinez 1800,Pyme,3,outlook.com,1971
1801,Valentina Ramirez 1801,Pyme,7,cliente.co,1963
1802,Andres Garcia 1802,Pyme,2,gmail.com,1996
1803,Andres Martinez 1803,Gobierno,2,outlook.com,1973
1804,Camila Castro 1804,Educacion,21,fabrikam.com,1968
1805,Laura Rodriguez 1805,Retail,16,outlook.com,1992
1806,Daniela Rodriguez 1806,Pyme,11,contoso.com,1968
1807,Pedro Garcia 1807,Gobierno,21,empresa.com,1979
1808,Juan Martinez 1808,Corporativo,22,empresa.com,1990
1809,Juan Vargas 1809,Corporativo,1,outlook.com,1967
1810,Laura Gomez 1810,Corporativo,24,cliente.co,1974
1811,Daniela Rodriguez 1811,Corporativo,13,empresa.com,1998
1812,Carlos Ramirez 1812,Corporativo,22,cliente.co,1990
1813,Jorge Ramirez 1813,Educacion,5,fabrikam.com,1969
1814,Juan Martinez 1814,Pyme,33,cliente.co,1979
1815,Laura Morales 1815,Corporativo,16,cliente.co,1995
1816,Sofia Diaz 1816,Retail,26,cliente.co,1989
1817,Laura Ramirez 1817,Retail,30,outlook.com,1970
1818,Sofia Rojas 1818,Corporativo,29,empresa.com,1961
1819,Valentina Lopez 1819,Retail,15,cliente.co,1969
1820,Diego Martinez 1820,Educacion,24,empresa.com,1999
1821,Miguel Martinez 1821,Gobierno,14,gmail.com,1983
1822,Miguel Morales 1822,Retail,9,outlook.com,1979
